
      	X(nS)     	Ch1(mV)      
 272  	15.8944   	131.190918  
 273  	15.9531   	131.119019  
 274  	16.0117   	131.694092  
 275  	16.0704   	131.190918  
 276  	16.1290   	130.472168  
 277  	16.1877   	129.681519  
 278  	16.2463   	130.256592  
 279  	16.3050   	130.544067  
 280  	16.3636   	130.759644  
 281  	16.4223   	131.694092  
 282  	16.4809   	130.759644  
 283  	16.5396   	130.903442  
 284  	16.5982   	130.472168  
 285  	16.6569   	130.256592  
 286  	16.7155   	129.609741  
 287  	16.7742   	129.106567  
 288  	16.8328   	130.472168  
 289  	16.8915   	129.465942  
 290  	16.9501   	128.962769  
 291  	17.0088   	129.465942  
 292  	17.0674   	128.028442  
 293  	17.1261   	129.394043  
 294  	17.1848   	129.969101  
 295  	17.2434   	130.112793  
 296  	17.3021   	130.831543  
 297  	17.3607   	130.759644  
 298  	17.4194   	130.687866  
 299  	17.4780   	130.615967  
 300  	17.5367   	130.687866  
 301  	17.5953   	130.759644  
 302  	17.6540   	131.119019  
 303  	17.7126   	130.615967  
 304  	17.7713   	131.334702  
 305  	17.8299   	131.334702  
 306  	17.8886   	131.694092  
 307  	17.9472   	130.544067  
 308  	18.0059   	129.537842  
 309  	18.0645   	129.969101  
 310  	18.1232   	129.753418  
 311  	18.1818   	130.040894  
 312  	18.2405   	130.759644  
 313  	18.2991   	130.400269  
 314  	18.3578   	129.825317  
 315  	18.4164   	130.184692  
 316  	18.4751   	129.897217  
 317  	18.5337   	129.322144  
 318  	18.5924   	128.603394  
 319  	18.6510   	128.603394  
 320  	18.7097   	127.740959  
 321  	18.7683   	127.309685  
 322  	18.8270   	126.519043  
 323  	18.8856   	125.153442  
 324  	18.9443   	124.650269  
 325  	19.0029   	124.075310  
 326  	19.0616   	123.787842  
 327  	19.1202   	121.919067  
 328  	19.1789   	120.625366  
 329  	19.2375   	119.978394  
 330  	19.2962   	119.187866  
 331  	19.3548   	118.181519  
 332  	19.4135   	116.097160  
 333  	19.4721   	113.581543  
 334  	19.5308   	111.784668  
 335  	19.5894   	110.778442  
 336  	19.6481   	108.478394  
 337  	19.7067   	106.394035  
 338  	19.7654   	105.315918  
 339  	19.8240   	102.440918  
 340  	19.8827   	100.356560  
 341  	19.9413   	98.415894   
 342  	20.0000   	96.762810   
 343  	20.0587   	95.109741   
 344  	20.1173   	91.947144   
 345  	20.1760   	90.509636   
 346  	20.2346   	88.784668   
 347  	20.2933   	86.556519   
 348  	20.3519   	84.831543   
 349  	20.4106   	82.531616   
 350  	20.4692   	80.447144   
 351  	20.5279   	77.428467   
 352  	20.5865   	75.919067   
 353  	20.6452   	71.894043   
 354  	20.7038   	69.881592   
 355  	20.7625   	66.647217   
 356  	20.8211   	63.556519   
 357  	20.8798   	60.825317   
 358  	20.9384   	58.812866   
 359  	20.9971   	57.087769   
 360  	21.0557   	53.925293   
 361  	21.1144   	50.978390   
 362  	21.1730   	47.744015   
 363  	21.2317   	43.719112   
 364  	21.2903   	41.850338   
 365  	21.3490   	37.394043   
 366  	21.4076   	33.872192   
 367  	21.4663   	30.278440   
 368  	21.5249   	27.475342   
 369  	21.5836   	24.240967   
 370  	21.6422   	20.144043   
 371  	21.7009   	16.909668   
 372  	21.7595   	12.956542   
 373  	21.8182   	9.650269    
 374  	21.8768   	5.409668    
 375  	21.9355   	0.737793    
 376  	21.9941   	-2.784058   
 377  	22.0528   	-6.234009   
 378  	22.1114   	-9.109009   
 379  	22.1701   	-13.493408  
 380  	22.2287   	-17.230957  
 381  	22.2874   	-22.190308  
 382  	22.3460   	-25.927855  
 383  	22.4047   	-29.809082  
 384  	22.4633   	-32.971558  
 385  	22.5220   	-36.421509  
 386  	22.5806   	-40.159058  
 387  	22.6393   	-43.177856  
 388  	22.6979   	-48.280884  
 389  	22.7566   	-51.299683  
 390  	22.8152   	-53.815308  
 391  	22.8739   	-57.337158  
 392  	22.9326   	-59.421505  
 393  	22.9912   	-61.649658  
 394  	23.0499   	-64.309082  
 395  	23.1085   	-67.255920  
 396  	23.1672   	-69.987183  
 397  	23.2258   	-72.718445  
 398  	23.2845   	-75.880920  
 399  	23.3431   	-78.755920  
 400  	23.4018   	-80.552795  
 401  	23.4604   	-82.637207  
 402  	23.5191   	-84.577820  
 403  	23.5777   	-86.877808  
 404  	23.6364   	-88.746582  
 405  	23.6950   	-91.262207  
 406  	23.7537   	-94.280945  
 407  	23.8123   	-96.293457  
 408  	23.8710   	-98.665283  
 409  	23.9296   	-101.324699 
 410  	23.9883   	-104.055901 
 411  	24.0469   	-105.349670 
 412  	24.1056   	-107.505913 
 413  	24.1642   	-110.668457 
 414  	24.2229   	-111.315308 
 415  	24.2815   	-113.543457 
 416  	24.3402   	-115.340332 
 417  	24.3988   	-116.202812 
 418  	24.4575   	-117.280945 
 419  	24.5161   	-119.005913 
 420  	24.5748   	-120.443413 
 421  	24.6334   	-122.312187 
 422  	24.6921   	-124.180908 
 423  	24.7507   	-125.977783 
 424  	24.8094   	-127.415283 
 425  	24.8680   	-127.487183 
 426  	24.9267   	-128.062195 
 427  	24.9853   	-130.146545 
 428  	25.0440   	-130.290283 
 429  	25.1026   	-130.793457 
 430  	25.1613   	-131.440308 
 431  	25.2199   	-132.662170 
 432  	25.2786   	-133.093445 
 433  	25.3372   	-132.662170 
 434  	25.3959   	-134.243408 
 435  	25.4545   	-135.249695 
 436  	25.5132   	-136.687195 
 437  	25.5718   	-135.968445 
 438  	25.6305   	-137.980957 
 439  	25.6891   	-137.980957 
 440  	25.7478   	-138.699707 
 441  	25.8065   	-139.202820 
 442  	25.8651   	-140.352783 
 443  	25.9238   	-139.993408 
 444  	25.9824   	-140.855957 
 445  	26.0411   	-141.215332 
 446  	26.0997   	-140.424683 
 447  	26.1584   	-140.712158 
 448  	26.2170   	-141.143433 
 449  	26.2757   	-141.071533 
 450  	26.3343   	-140.855957 
 451  	26.3930   	-141.790283 
 452  	26.4516   	-142.293457 
 453  	26.5103   	-142.149658 
 454  	26.5689   	-142.580933 
 455  	26.6276   	-142.724670 
 456  	26.6862   	-142.005920 
