
      	X(nS)     	Ch1(mV)      
 322  	18.8270   	92.990540   
 323  	18.8856   	92.343681   
 324  	18.9443   	91.768738   
 325  	19.0029   	90.618713   
 326  	19.0616   	90.043640   
 327  	19.1202   	88.390564   
 328  	19.1789   	87.815613   
 329  	19.2375   	87.096863   
 330  	19.2962   	86.378113   
 331  	19.3548   	84.940613   
 332  	19.4135   	83.574890   
 333  	19.4721   	83.287415   
 334  	19.5308   	82.712463   
 335  	19.5894   	80.412415   
 336  	19.6481   	80.268738   
 337  	19.7067   	79.549988   
 338  	19.7654   	78.974915   
 339  	19.8240   	78.256165   
 340  	19.8827   	77.537415   
 341  	19.9413   	76.171814   
 342  	20.0000   	75.237488   
 343  	20.0587   	73.656189   
 344  	20.1173   	72.793640   
 345  	20.1760   	71.356140   
 346  	20.2346   	69.415588   
 347  	20.2933   	67.906189   
 348  	20.3519   	66.899963   
 349  	20.4106   	65.462463   
 350  	20.4692   	64.240540   
 351  	20.5279   	63.593689   
 352  	20.5865   	60.934261   
 353  	20.6452   	59.712463   
 354  	20.7038   	57.412415   
 355  	20.7625   	55.687439   
 356  	20.8211   	53.962463   
 357  	20.8798   	52.453064   
 358  	20.9384   	50.296814   
 359  	20.9971   	49.506165   
 360  	21.0557   	48.284363   
 361  	21.1144   	47.134335   
 362  	21.1730   	46.631165   
 363  	21.2317   	44.331238   
 364  	21.2903   	41.887390   
 365  	21.3490   	39.946838   
 366  	21.4076   	38.653015   
 367  	21.4663   	35.993713   
 368  	21.5249   	34.053040   
 369  	21.5836   	32.687439   
 370  	21.6422   	30.028076   
 371  	21.7009   	27.799929   
 372  	21.7595   	25.931213   
 373  	21.8182   	23.199951   
 374  	21.8768   	21.546814   
 375  	21.9355   	18.887451   
 376  	21.9941   	17.162415   
 377  	22.0528   	15.293701   
 378  	22.1114   	12.346802   
 379  	22.1701   	11.268677   
 380  	22.2287   	8.681213    
 381  	22.2874   	7.674927    
 382  	22.3460   	6.524963    
 383  	22.4047   	4.799927    
 384  	22.4633   	3.937439    
 385  	22.5220   	2.140564    
 386  	22.5806   	1.637451    
 387  	22.6393   	0.846802    
 388  	22.6979   	-1.093811   
 389  	22.7566   	-3.106323   
 390  	22.8152   	-4.759460   
 391  	22.8739   	-5.262573   
 392  	22.9326   	-6.484436   
 393  	22.9912   	-8.496948   
 394  	23.0499   	-9.359436   
 395  	23.1085   	-10.940674  
 396  	23.1672   	-12.090698  
 397  	23.2258   	-12.593811  
 398  	23.2845   	-13.887573  
 399  	23.3431   	-15.325073  
 400  	23.4018   	-16.187561  
 401  	23.4604   	-18.128174  
 402  	23.5191   	-18.775085  
 403  	23.5777   	-21.218811  
 404  	23.6364   	-21.865662  
 405  	23.6950   	-22.800047  
 406  	23.7537   	-24.381287  
 407  	23.8123   	-25.603210  
 408  	23.8710   	-27.040710  
 409  	23.9296   	-28.046936  
 410  	23.9883   	-28.046936  
 411  	24.0469   	-30.131287  
 412  	24.1056   	-30.562561  
 413  	24.1642   	-30.921936  
 414  	24.2229   	-30.562561  
 415  	24.2815   	-30.490660  
 416  	24.3402   	-31.065674  
 417  	24.3988   	-31.353210  
 418  	24.4575   	-32.431335  
 419  	24.5161   	-32.575073  
 420  	24.5748   	-32.503174  
 421  	24.6334   	-32.359436  
 422  	24.6921   	-33.078186  
 423  	24.7507   	-33.653198  
 424  	24.8094   	-33.653198  
 425  	24.8680   	-34.515686  
 426  	24.9267   	-35.378174  
 427  	24.9853   	-35.809448  
 428  	25.0440   	-35.737549  
 429  	25.1026   	-36.671936  
 430  	25.1613   	-36.815674  
 431  	25.2199   	-36.887573  
 432  	25.2786   	-36.815674  
 433  	25.3372   	-37.893799  
 434  	25.3959   	-38.756287  
 435  	25.4545   	-38.684448  
 436  	25.5132   	-38.396912  
 437  	25.5718   	-37.965698  
 438  	25.6305   	-37.606323  
 439  	25.6891   	-37.893799  
 440  	25.7478   	-36.815674  
 441  	25.8065   	-36.815674  
 442  	25.8651   	-35.521912  
 443  	25.9238   	-33.653198  
 444  	25.9824   	-31.568787  
 445  	26.0411   	-31.425049  
 446  	26.0997   	-29.340698  
 447  	26.1584   	-29.053162  
 448  	26.2170   	-26.753174  
 449  	26.2757   	-11.875061  
 450  	26.3343   	5.662415    
 451  	26.3930   	21.906189   
 452  	26.4516   	36.209290   
 453  	26.5103   	45.840515   
 454  	26.5689   	54.393734   
 455  	26.6276   	61.509335   
 456  	26.6862   	67.043640   
 457  	26.7449   	70.349915   
 458  	26.8035   	73.584290   
 459  	26.8622   	76.459290   
 460  	26.9208   	78.687439   
 461  	26.9795   	79.621765   
 462  	27.0381   	81.418640   
 463  	27.0968   	81.778015   
 464  	27.1554   	82.353088   
 465  	27.2141   	85.228088   
