
      	X(nS)     	Ch1(mV)      
 334  	19.5308   	120.267143  
 335  	19.5894   	120.179497  
 336  	19.6481   	120.252502  
 337  	19.7067   	120.220520  
 338  	19.7654   	120.221001  
 339  	19.8240   	120.232849  
 340  	19.8827   	120.127251  
 341  	19.9413   	120.101990  
 342  	20.0000   	120.112602  
 343  	20.0587   	120.167168  
 344  	20.1173   	120.201477  
 345  	20.1760   	120.309753  
 346  	20.2346   	120.336731  
 347  	20.2933   	120.262024  
 348  	20.3519   	120.113823  
 349  	20.4106   	119.913879  
 350  	20.4692   	119.778618  
 351  	20.5279   	119.765076  
 352  	20.5865   	119.798149  
 353  	20.6452   	119.881897  
 354  	20.7038   	119.927299  
 355  	20.7625   	119.884697  
 356  	20.8211   	119.834778  
 357  	20.8798   	119.857719  
 358  	20.9384   	119.792534  
 359  	20.9971   	119.681938  
 360  	21.0557   	119.530327  
 361  	21.1144   	119.478691  
 362  	21.1730   	119.367004  
 363  	21.2317   	119.244560  
 364  	21.2903   	119.166565  
 365  	21.3490   	119.008118  
 366  	21.4076   	118.777893  
 367  	21.4663   	118.730278  
 368  	21.5249   	118.713928  
 369  	21.5836   	118.669006  
 370  	21.6422   	118.434258  
 371  	21.7009   	118.318657  
 372  	21.7595   	118.219780  
 373  	21.8182   	117.850883  
 374  	21.8768   	117.796928  
 375  	21.9355   	117.623466  
 376  	21.9941   	117.362846  
 377  	22.0528   	117.116386  
 378  	22.1114   	116.863701  
 379  	22.1701   	116.691956  
 380  	22.2287   	116.494804  
 381  	22.2874   	116.382507  
 382  	22.3460   	116.395927  
 383  	22.4047   	116.326355  
 384  	22.4633   	116.262260  
 385  	22.5220   	116.191582  
 386  	22.5806   	116.225883  
 387  	22.6393   	116.052299  
 388  	22.6979   	115.945129  
 389  	22.7566   	115.858574  
 390  	22.8152   	115.868103  
 391  	22.8739   	115.993340  
 392  	22.9326   	116.109550  
 393  	22.9912   	116.217339  
 394  	23.0499   	116.221252  
 395  	23.1085   	116.330261  
 396  	23.1672   	116.362244  
 397  	23.2258   	116.338196  
 398  	23.2845   	116.298279  
 399  	23.3431   	116.308891  
 400  	23.4018   	116.267387  
 401  	23.4604   	116.228577  
 402  	23.5191   	116.183159  
 403  	23.5777   	116.174133  
 404  	23.6364   	116.187553  
 405  	23.6950   	116.216248  
 406  	23.7537   	116.397034  
 407  	23.8123   	116.493706  
 408  	23.8710   	116.667175  
 409  	23.9296   	116.758118  
 410  	23.9883   	116.801933  
 411  	24.0469   	116.924858  
 412  	24.1056   	116.888489  
 413  	24.1642   	116.790710  
 414  	24.2229   	116.658745  
 415  	24.2815   	116.635803  
 416  	24.3402   	116.606499  
 417  	24.3988   	116.558769  
 418  	24.4575   	116.489807  
 419  	24.5161   	116.370178  
 420  	24.5748   	116.233696  
 421  	24.6334   	116.066338  
 422  	24.6921   	116.029839  
 423  	24.7507   	115.975891  
 424  	24.8094   	116.001274  
 425  	24.8680   	115.984917  
 426  	24.9267   	115.911430  
 427  	24.9853   	115.791199  
 428  	25.0440   	115.485161  
 429  	25.1026   	115.187065  
 430  	25.1613   	114.845520  
 431  	25.2199   	114.573296  
 432  	25.2786   	114.122368  
 433  	25.3372   	113.574883  
 434  	25.3959   	112.924614  
 435  	25.4545   	112.306450  
 436  	25.5132   	111.532524  
 437  	25.5718   	110.709404  
 438  	25.6305   	109.705994  
 439  	25.6891   	108.850151  
 440  	25.7478   	107.921936  
 441  	25.8065   	106.972954  
 442  	25.8651   	105.986389  
 443  	25.9238   	104.997009  
 444  	25.9824   	103.846977  
 445  	26.0411   	102.693169  
 446  	26.0997   	101.688042  
 447  	26.1584   	100.784477  
 448  	26.2170   	99.941711   
 449  	26.2757   	99.149963   
 450  	26.3343   	98.329521   
 451  	26.3930   	97.473694   
