
      	X(nS)     	Ch1(mV)      
 335  	19.5894   	59.468079   
 336  	19.6481   	57.053036   
 337  	19.7067   	54.762512   
 338  	19.7654   	52.597347   
 339  	19.8240   	50.574764   
 340  	19.8827   	48.558289   
 341  	19.9413   	46.802425   
 342  	20.0000   	45.023010   
 343  	20.0587   	43.797665   
 344  	20.1173   	42.428162   
 345  	20.1760   	41.199524   
 346  	20.2346   	39.978210   
 347  	20.2933   	38.754696   
 348  	20.3519   	37.616512   
 349  	20.4106   	36.417542   
 350  	20.4692   	35.123840   
 351  	20.5279   	33.591488   
 352  	20.5865   	32.612183   
 353  	20.6452   	31.563780   
 354  	20.7038   	30.553650   
 355  	20.7625   	29.517639   
 356  	20.8211   	28.531006   
 357  	20.8798   	27.488281   
 358  	20.9384   	26.371399   
 359  	20.9971   	25.241638   
 360  	21.0557   	24.012449   
 361  	21.1144   	22.630552   
 362  	21.1730   	21.262085   
 363  	21.2317   	19.938049   
 364  	21.2903   	18.656616   
 365  	21.3490   	17.476868   
 366  	21.4076   	16.362793   
 367  	21.4663   	15.224059   
 368  	21.5249   	13.983643   
 369  	21.5836   	12.811707   
 370  	21.6422   	11.605591   
 371  	21.7009   	10.488708   
 372  	21.7595   	9.450989    
 373  	21.8182   	8.644103    
 374  	21.8768   	7.891663    
 375  	21.9355   	7.341370    
 376  	21.9941   	6.835998    
 377  	22.0528   	6.391296    
 378  	22.1114   	6.131287    
 379  	22.1701   	5.929688    
 380  	22.2287   	5.564148    
 381  	22.2874   	5.250793    
 382  	22.3460   	4.884705    
 383  	22.4047   	4.612366    
 384  	22.4633   	4.202454    
 385  	22.5220   	3.641479    
 386  	22.5806   	3.129944    
 387  	22.6393   	2.441528    
 388  	22.6979   	1.801941    
 389  	22.7566   	1.307251    
 390  	22.8152   	0.944519    
 391  	22.8739   	0.541870    
 392  	22.9326   	0.185303    
 393  	22.9912   	-0.272339   
 394  	23.0499   	-0.690125   
 395  	23.1085   	-1.023071   
 396  	23.1672   	-1.316772   
 397  	23.2258   	-1.601440   
 398  	23.2845   	-1.947327   
 399  	23.3431   	-2.269104   
 400  	23.4018   	-2.540894   
 401  	23.4604   	-2.981140   
 402  	23.5191   	-3.640320   
 403  	23.5777   	-4.498901   
 404  	23.6364   	-5.756165   
 405  	23.6950   	-7.385132   
 406  	23.7537   	-9.076477   
 407  	23.8123   	-10.444336  
 408  	23.8710   	-11.396667  
 409  	23.9296   	-12.236144  
 410  	23.9883   	-13.976868  
 411  	24.0469   	-17.914856  
 412  	24.1056   	-35.491089  
 413  	24.1642   	-53.180725  
 414  	24.2229   	-69.295898  
 415  	24.2815   	-82.317619  
 416  	24.3402   	-92.361633  
 417  	24.3988   	-100.114014 
 418  	24.4575   	-106.070061 
 419  	24.5161   	-110.980042 
 420  	24.5748   	-114.961235 
 421  	24.6334   	-118.484795 
 422  	24.6921   	-121.242424 
 423  	24.7507   	-123.614861 
 424  	24.8094   	-125.475761 
 425  	24.8680   	-126.930656 
 426  	24.9267   	-128.209778 
 427  	24.9853   	-129.210449 
 428  	25.0440   	-129.965149 
 429  	25.1026   	-130.679382 
 430  	25.1613   	-131.264450 
 431  	25.2199   	-131.930466 
 432  	25.2786   	-132.403244 
 433  	25.3372   	-133.029343 
 434  	25.3959   	-133.638062 
 435  	25.4545   	-134.150208 
 436  	25.5132   	-134.701599 
 437  	25.5718   	-135.475891 
 438  	25.6305   	-136.026794 
 439  	25.6891   	-136.373230 
 440  	25.7478   	-136.586060 
 441  	25.8065   	-136.937561 
 442  	25.8651   	-137.316040 
 443  	25.9238   	-137.674255 
 444  	25.9824   	-137.938766 
 445  	26.0411   	-138.211105 
 446  	26.0997   	-138.319519 
 447  	26.1584   	-138.253784 
 448  	26.2170   	-138.359299 
 449  	26.2757   	-138.477234 
 450  	26.3343   	-138.556458 
 451  	26.3930   	-138.611511 
 452  	26.4516   	-138.578918 
 453  	26.5103   	-138.256027 
 454  	26.5689   	-137.740524 
 455  	26.6276   	-136.919601 
 456  	26.6862   	-135.993103 
 457  	26.7449   	-135.034607 
 458  	26.8035   	-133.923889 
 459  	26.8622   	-130.093201 
 460  	26.9208   	-117.129265 
 461  	26.9795   	-109.975456 
 462  	27.0381   	-107.558098 
 463  	27.0968   	-107.880424 
 464  	27.1554   	-109.593071 
 465  	27.2141   	-112.081726 
 466  	27.2727   	-114.791687 
 467  	27.3314   	-117.608818 
 468  	27.3900   	-120.283379 
 469  	27.4487   	-122.674866 
 470  	27.5073   	-124.747986 
 471  	27.5660   	-126.686943 
 472  	27.6246   	-128.427124 
 473  	27.6833   	-129.994324 
 474  	27.7419   	-131.400925 
 475  	27.8006   	-132.552063 
 476  	27.8592   	-133.639221 
 477  	27.9179   	-134.396118 
 478  	27.9765   	-135.179993 
 479  	28.0352   	-135.852707 
 480  	28.0938   	-136.390686 
 481  	28.1525   	-137.051575 
 482  	28.2111   	-137.473267 
 483  	28.2698   	-137.794495 
 484  	28.3284   	-137.970215 
 485  	28.3871   	-138.134705 
 486  	28.4457   	-138.221741 
 487  	28.5044   	-138.473312 
 488  	28.5630   	-138.766418 
 489  	28.6217   	-139.108932 
 490  	28.6804   	-139.226868 
 491  	28.7390   	-139.475098 
 492  	28.7977   	-139.673264 
 493  	28.8563   	-139.728333 
 494  	28.9150   	-139.774338 
 495  	28.9736   	-139.815369 
 496  	29.0323   	-139.947327 
 497  	29.0909   	-140.130432 
 498  	29.1496   	-140.416809 
 499  	29.2082   	-140.711609 
 500  	29.2669   	-140.766602 
 501  	29.3255   	-140.698059 
 502  	29.3842   	-140.485840 
 503  	29.4428   	-140.400436 
 504  	29.5015   	-140.320190 
 505  	29.5601   	-140.179794 
 506  	29.6188   	-140.083801 
 507  	29.6774   	-140.018616 
 508  	29.7361   	-139.894592 
 509  	29.7947   	-139.755859 
 510  	29.8534   	-139.684006 
 511  	29.9120   	-139.630066 
 512  	29.9707   	-139.607056 
 513  	30.0293   	-139.726120 
 514  	30.0880   	-139.745773 
 515  	30.1466   	-139.759827 
 516  	30.2053   	-139.724976 
 517  	30.2639   	-139.667175 
 518  	30.3226   	-139.569992 
 519  	30.3812   	-139.452087 
 520  	30.4399   	-139.399292 
 521  	30.4985   	-139.300476 
 522  	30.5572   	-139.219055 
 523  	30.6158   	-139.144348 
 524  	30.6745   	-139.028671 
 525  	30.7331   	-138.888840 
 526  	30.7918   	-138.697372 
 527  	30.8504   	-138.606369 
 528  	30.9091   	-138.453125 
 529  	30.9677   	-138.343613 
 530  	31.0264   	-138.103821 
 531  	31.0850   	-137.892151 
 532  	31.1437   	-137.584396 
 533  	31.2023   	-137.468201 
 534  	31.2610   	-137.362610 
 535  	31.3196   	-137.254272 
 536  	31.3783   	-137.034119 
 537  	31.4370   	-136.944275 
 538  	31.4956   	-136.763474 
 539  	31.5543   	-136.634933 
 540  	31.6129   	-136.506897 
 541  	31.6716   	-136.383362 
 542  	31.7302   	-136.303024 
 543  	31.7889   	-136.200256 
 544  	31.8475   	-136.168884 
 545  	31.9062   	-136.112717 
 546  	31.9648   	-136.048645 
 547  	32.0235   	-135.926804 
 548  	32.0821   	-135.832443 
 549  	32.1408   	-135.843689 
 550  	32.1994   	-135.890930 
 551  	32.2581   	-135.940857 
 552  	32.3167   	-136.062668 
 553  	32.3754   	-136.082321 
 554  	32.4340   	-136.144104 
 555  	32.4927   	-136.098083 
 556  	32.5513   	-136.102585 
 557  	32.6100   	-136.075607 
 558  	32.6686   	-136.131210 
 559  	32.7273   	-136.160950 
 560  	32.7859   	-136.078430 
 561  	32.8446   	-136.240173 
 562  	32.9032   	-136.219910 
 563  	32.9619   	-136.236267 
 564  	33.0205   	-136.376648 
 565  	33.0792   	-136.512512 
 566  	33.1378   	-136.638245 
 567  	33.1965   	-136.787048 
 568  	33.2551   	-136.830872 
 569  	33.3138   	-137.019592 
 570  	33.3724   	-137.062790 
 571  	33.4311   	-137.085251 
 572  	33.4897   	-137.075119 
 573  	33.5484   	-137.007187 
 574  	33.6070   	-137.032471 
 575  	33.6657   	-136.913391 
 576  	33.7243   	-136.879211 
 577  	33.7830   	-136.849976 
 578  	33.8416   	-136.749451 
 579  	33.9003   	-136.588318 
 580  	33.9589   	-136.482727 
 581  	34.0176   	-136.310364 
 582  	34.0762   	-136.136841 
 583  	34.1349   	-136.139099 
 584  	34.1935   	-136.152527 
 585  	34.2522   	-136.086853 
 586  	34.3109   	-136.025696 
 587  	34.3695   	-135.867844 
 588  	34.4282   	-135.569153 
 589  	34.4868   	-135.219284 
 590  	34.5455   	-134.880188 
 591  	34.6041   	-134.528076 
 592  	34.6628   	-134.032776 
 593  	34.7214   	-133.551559 
 594  	34.7801   	-132.866516 
 595  	34.8387   	-132.079834 
 596  	34.8974   	-131.299866 
 597  	34.9560   	-130.399216 
 598  	35.0147   	-129.392395 
 599  	35.0733   	-128.623642 
 600  	35.1320   	-127.736450 
 601  	35.1906   	-126.653252 
 602  	35.2493   	-125.652641 
 603  	35.3079   	-124.537407 
 604  	35.3666   	-123.575554 
 605  	35.4252   	-122.436821 
 606  	35.4839   	-121.504089 
 607  	35.5425   	-120.590508 
 608  	35.6012   	-119.803772 
 609  	35.6598   	-119.029472 
 610  	35.7185   	-118.079399 
 611  	35.7771   	-117.110771 
 612  	35.8358   	-116.039360 
 613  	35.8944   	-114.931458 
 614  	35.9531   	-113.648369 
 615  	36.0117   	-112.245178 
 616  	36.0704   	-110.939629 
 617  	36.1290   	-109.783989 
 618  	36.1877   	-108.285828 
 619  	36.2463   	-106.776482 
 620  	36.3050   	-105.290092 
 621  	36.3636   	-103.825684 
 622  	36.4223   	-102.221367 
 623  	36.4809   	-100.699638 
