
      	X(nS)     	Ch1(mV)      
 381  	18.5728   	113.415894  
 382  	18.6217   	112.506218  
 383  	18.6706   	111.553947  
 384  	18.7195   	110.527466  
 385  	18.7683   	109.492073  
 386  	18.8172   	108.164551  
 387  	18.8661   	106.978638  
 388  	18.9150   	105.961174  
 389  	18.9638   	104.597778  
 390  	19.0127   	103.414070  
 391  	19.0616   	102.212395  
 392  	19.1105   	101.082649  
 393  	19.1593   	99.916870   
 394  	19.2082   	98.479370   
 395  	19.2571   	97.122803   
 396  	19.3060   	95.939087   
 397  	19.3548   	94.667847   
 398  	19.4037   	93.475098   
 399  	19.4526   	92.313835   
 400  	19.5015   	91.047119   
 401  	19.5503   	90.155396   
 402  	19.5992   	89.268181   
 403  	19.6481   	88.032837   
 404  	19.6970   	87.076050   
 405  	19.7458   	85.748535   
 406  	19.7947   	84.692871   
 407  	19.8436   	83.408073   
 408  	19.8925   	81.961670   
 409  	19.9413   	80.488159   
 410  	19.9902   	78.904663   
 411  	20.0391   	77.280762   
 412  	20.0880   	75.414307   
 413  	20.1369   	73.833008   
 414  	20.1857   	72.072144   
 415  	20.2346   	70.470581   
 416  	20.2835   	68.768066   
 417  	20.3324   	66.953247   
 418  	20.3812   	65.208008   
 419  	20.4301   	63.319088   
 420  	20.4790   	61.474972   
 421  	20.5279   	59.554565   
 422  	20.5767   	57.760006   
 423  	20.6256   	55.942871   
 424  	20.6745   	54.202148   
 425  	20.7234   	52.703976   
 426  	20.7722   	51.015011   
 427  	20.8211   	49.566284   
 428  	20.8700   	48.321899   
 429  	20.9189   	47.005737   
 430  	20.9677   	45.797241   
 431  	21.0166   	44.597900   
 432  	21.0655   	43.393982   
 433  	21.1144   	41.978943   
 434  	21.1632   	40.644775   
 435  	21.2121   	39.806946   
 436  	21.2610   	38.852356   
 437  	21.3099   	37.897766   
 438  	21.3587   	36.895996   
 439  	21.4076   	35.997559   
 440  	21.4565   	35.179993   
 441  	21.5054   	34.252380   
 442  	21.5543   	33.562805   
 443  	21.6031   	32.637451   
 444  	21.6520   	31.826599   
 445  	21.7009   	30.995544   
 446  	21.7498   	30.267820   
 447  	21.7986   	29.479431   
 448  	21.8475   	28.457458   
 449  	21.8964   	27.430969   
 450  	21.9453   	26.298948   
 451  	21.9941   	25.261232   
 452  	22.0430   	24.219055   
 453  	22.0919   	22.983704   
 454  	22.1408   	21.975220   
 455  	22.1896   	20.683716   
 456  	22.2385   	19.690918   
 457  	22.2874   	18.814941   
 458  	22.3363   	17.635742   
 459  	22.3851   	16.636230   
 460  	22.4340   	15.564880   
 461  	22.4829   	14.756287   
 462  	22.5318   	13.696106   
 463  	22.5806   	12.752747   
 464  	22.6295   	11.939696   
