
      	X(nS)     	Ch1(mV)      
 267  	13.0010   	-19.155273  
 268  	13.0499   	-19.009277  
 269  	13.0987   	-18.878967  
 270  	13.1476   	-18.998047  
 271  	13.1965   	-18.825073  
 272  	13.2454   	-18.881226  
 273  	13.2942   	-18.786865  
 274  	13.3431   	-18.926147  
 275  	13.3920   	-18.768921  
 276  	13.4409   	-18.804871  
 277  	13.4897   	-18.777893  
 278  	13.5386   	-18.869995  
 279  	13.5875   	-18.917175  
 280  	13.6364   	-18.865479  
 281  	13.6852   	-18.905945  
 282  	13.7341   	-18.923889  
 283  	13.7830   	-19.042969  
 284  	13.8319   	-19.056396  
 285  	13.8807   	-18.903687  
 286  	13.9296   	-18.995789  
 287  	13.9785   	-19.004761  
 288  	14.0274   	-18.901428  
 289  	14.0762   	-18.643127  
 290  	14.1251   	-18.744202  
 291  	14.1740   	-18.706055  
 292  	14.2229   	-18.656616  
 293  	14.2718   	-18.607178  
 294  	14.3206   	-18.598206  
 295  	14.3695   	-18.573486  
 296  	14.4184   	-18.620667  
 297  	14.4673   	-18.670105  
 298  	14.5161   	-18.748718  
 299  	14.5650   	-18.625183  
 300  	14.6139   	-18.636414  
 301  	14.6628   	-18.575745  
 302  	14.7116   	-18.560059  
 303  	14.7605   	-18.708252  
 304  	14.8094   	-18.674561  
 305  	14.8583   	-18.822815  
 306  	14.9071   	-18.658875  
 307  	14.9560   	-18.759949  
 308  	15.0049   	-18.766663  
 309  	15.0538   	-18.717285  
 310  	15.1026   	-18.613953  
 311  	15.1515   	-18.706055  
 312  	15.2004   	-18.618408  
 313  	15.2493   	-18.649902  
 314  	15.2981   	-18.434265  
 315  	15.3470   	-18.427490  
 316  	15.3959   	-18.321960  
 317  	15.4448   	-18.319702  
 318  	15.4936   	-18.303955  
 319  	15.5425   	-18.207397  
 320  	15.5914   	-18.153503  
 321  	15.6403   	-18.214111  
 322  	15.6892   	-18.148987  
 323  	15.7380   	-17.985046  
 324  	15.7869   	-17.758179  
 325  	15.8358   	-17.892944  
 326  	15.8847   	-17.919922  
 327  	15.9335   	-17.937866  
 328  	15.9824   	-18.034424  
 329  	16.0313   	-17.922119  
 330  	16.0802   	-17.639160  
 331  	16.1290   	-17.401062  
 332  	16.1779   	-17.203369  
 333  	16.2268   	-16.976563  
 334  	16.2757   	-16.543030  
 335  	16.3245   	-16.026428  
 336  	16.3734   	-15.435730  
 337  	16.4223   	-14.678772  
 338  	16.4712   	-13.124511  
 339  	16.5200   	-11.320862  
 340  	16.5689   	-9.860901   
 341  	16.6178   	-8.537964   
 342  	16.6667   	-7.661987   
 343  	16.7155   	-7.091491   
 344  	16.7644   	-6.525451   
 345  	16.8133   	-5.180054   
 346  	16.8622   	0.235291    
 347  	16.9110   	25.005188   
 348  	16.9599   	47.445923   
 349  	17.0088   	63.725582   
 350  	17.0577   	76.261108   
 351  	17.1066   	85.267944   
 352  	17.1554   	91.862427   
 353  	17.2043   	96.830811   
 354  	17.2532   	100.163940  
 355  	17.3021   	102.558342  
 356  	17.3509   	104.719109  
 357  	17.3998   	106.286858  
 358  	17.4487   	107.937744  
 359  	17.4976   	109.139404  
 360  	17.5464   	110.300659  
 361  	17.5953   	110.880119  
 362  	17.6442   	111.327019  
 363  	17.6931   	111.870598  
 364  	17.7419   	112.268181  
 365  	17.7908   	112.596062  
 366  	17.8397   	112.899292  
 367  	17.8886   	113.234009  
 368  	17.9374   	113.523804  
 369  	17.9863   	113.817993  
 370  	18.0352   	113.919067  
 371  	18.0841   	114.062859  
 372  	18.1329   	114.269409  
 373  	18.1818   	114.900635  
 374  	18.2307   	115.295898  
 375  	18.2796   	115.747429  
 376  	18.3284   	116.028198  
 377  	18.3773   	116.484138  
 378  	18.4262   	116.859245  
 379  	18.4751   	116.910889  
 380  	18.5239   	116.823242  
 381  	18.5728   	117.178093  
 382  	18.6217   	117.292725  
 383  	18.6706   	117.452148  
 384  	18.7195   	117.604851  
 385  	18.7683   	117.723999  
 386  	18.8172   	117.921638  
 387  	18.8661   	117.798096  
 388  	18.9150   	117.638550  
 389  	18.9638   	117.795776  
 390  	19.0127   	117.885620  
 391  	19.0616   	118.096802  
 392  	19.1105   	118.341675  
 393  	19.1593   	118.505608  
 394  	19.2082   	118.435905  
 395  	19.2571   	118.647095  
 396  	19.3060   	118.644890  
 397  	19.3548   	118.815552  
 398  	19.4037   	118.813347  
 399  	19.4526   	118.653801  
 400  	19.5015   	118.346069  
 401  	19.5503   	118.218132  
 402  	19.5992   	118.128288  
 403  	19.6481   	117.975464  
 404  	19.6970   	117.917114  
 405  	19.7458   	117.919312  
 406  	19.7947   	117.831779  
 407  	19.8436   	117.735229  
 408  	19.8925   	117.867676  
 409  	19.9413   	117.928345  
 410  	19.9902   	118.040642  
 411  	20.0391   	117.975464  
 412  	20.0880   	118.117058  
 413  	20.1369   	117.948601  
 414  	20.1857   	118.179939  
 415  	20.2346   	118.384277  
 416  	20.2835   	118.539307  
 417  	20.3324   	118.685310  
 418  	20.3812   	118.656128  
 419  	20.4301   	118.624626  
 420  	20.4790   	118.795280  
 421  	20.5279   	118.855957  
 422  	20.5767   	118.826782  
 423  	20.6256   	118.853752  
 424  	20.6745   	118.900879  
 425  	20.7234   	118.880730  
 426  	20.7722   	119.008667  
 427  	20.8211   	119.031120  
 428  	20.8700   	119.251343  
 429  	20.9189   	119.132195  
 430  	20.9677   	119.076050  
 431  	21.0166   	119.206421  
 432  	21.0655   	119.307487  
 433  	21.1144   	119.365845  
 434  	21.1632   	119.201904  
 435  	21.2121   	119.307487  
 436  	21.2610   	119.347893  
 437  	21.3099   	119.204102  
 438  	21.3587   	119.156982  
 439  	21.4076   	119.013176  
 440  	21.4565   	119.255737  
 441  	21.5054   	119.170403  
 442  	21.5543   	119.001945  
 443  	21.6031   	118.939087  
 444  	21.6520   	118.912102  
 445  	21.7009   	118.838013  
 446  	21.7498   	118.984009  
 447  	21.7986   	119.008667  
 448  	21.8475   	118.912102  
 449  	21.8964   	119.042351  
 450  	21.9453   	118.907593  
 451  	21.9941   	118.723503  
 452  	22.0430   	118.752678  
 453  	22.0919   	118.599976  
 454  	22.1408   	118.541504  
 455  	22.1896   	118.707764  
 456  	22.2385   	118.624626  
 457  	22.2874   	118.555046  
 458  	22.3363   	118.763908  
 459  	22.3851   	118.766113  
 460  	22.4340   	118.739136  
 461  	22.4829   	118.626823  
 462  	22.5318   	118.453972  
 463  	22.5806   	118.337151  
 464  	22.6295   	118.256226  
 465  	22.6784   	118.240601  
 466  	22.7273   	118.204590  
 467  	22.7761   	118.442749  
 468  	22.8250   	118.550537  
 469  	22.8739   	118.584221  
 470  	22.9228   	118.530273  
 471  	22.9717   	118.593140  
 472  	23.0205   	118.581909  
 473  	23.0694   	118.534782  
 474  	23.1183   	118.563965  
 475  	23.1672   	118.397827  
 476  	23.2160   	118.296745  
 477  	23.2649   	118.033936  
 478  	23.3138   	117.831779  
 479  	23.3627   	117.744148  
 480  	23.4115   	117.483635  
 481  	23.4604   	117.447632  
 482  	23.5093   	117.422974  
 483  	23.5582   	117.166862  
 484  	23.6070   	116.987183  
 485  	23.6559   	117.144409  
 486  	23.7048   	117.034424  
 487  	23.7537   	116.906372  
 488  	23.8025   	116.753662  
 489  	23.8514   	116.612190  
 490  	23.9003   	116.535767  
 491  	23.9492   	116.151733  
 492  	23.9980   	116.144890  
 493  	24.0469   	115.877678  
 494  	24.0958   	115.904663  
 495  	24.1447   	115.718140  
 496  	24.1935   	115.619377  
 497  	24.2424   	115.369995  
 498  	24.2913   	115.012932  
 499  	24.3402   	114.990479  
 500  	24.3891   	114.914063  
 501  	24.4379   	114.824219  
 502  	24.4868   	114.862427  
 503  	24.5357   	114.880371  
 504  	24.5846   	114.839966  
 505  	24.6334   	114.768059  
 506  	24.6823   	114.680542  
 507  	24.7312   	114.610840  
 508  	24.7801   	114.550163  
 509  	24.8289   	114.375000  
 510  	24.8778   	114.298698  
 511  	24.9267   	114.204346  
 512  	24.9756   	114.235718  
 513  	25.0244   	114.442383  
 514  	25.0733   	114.473877  
 515  	25.1222   	114.538933  
 516  	25.1711   	114.604126  
 517  	25.2199   	114.808464  
 518  	25.2688   	114.909546  
 519  	25.3177   	114.963501  
 520  	25.3666   	114.891602  
 521  	25.4154   	114.765862  
 522  	25.4643   	114.855705  
 523  	25.5132   	114.788338  
 524  	25.5621   	114.759155  
 525  	25.6109   	114.752319  
 526  	25.6598   	114.678215  
