
      	X(nS)     	Ch1(mV)      
 591  	28.8368   	115.805786  
 592  	28.8856   	116.158447  
 593  	28.9345   	116.097786  
 594  	28.9834   	116.118042  
 595  	29.0323   	116.210083  
 596  	29.0811   	116.333611  
 597  	29.1300   	116.261719  
 598  	29.1789   	116.452629  
 599  	29.2278   	116.630119  
 600  	29.2766   	116.659302  
 601  	29.3255   	116.589714  
 602  	29.3744   	116.863647  
 603  	29.4233   	116.922119  
 604  	29.4721   	116.856934  
 605  	29.5210   	116.890617  
 606  	29.5699   	116.931023  
 607  	29.6188   	117.101807  
 608  	29.6676   	117.220825  
 609  	29.7165   	117.198372  
 610  	29.7654   	117.209595  
 611  	29.8143   	117.272461  
 612  	29.8631   	117.395988  
 613  	29.9120   	117.274773  
 614  	29.9609   	117.209595  
 615  	30.0098   	117.517334  
 616  	30.0587   	117.456665  
 617  	30.1075   	117.519531  
 618  	30.1564   	117.665527  
 619  	30.2053   	117.789063  
 620  	30.2542   	117.867676  
 621  	30.3030   	117.829468  
 622  	30.3519   	117.802620  
 623  	30.4008   	117.732903  
 624  	30.4497   	117.833984  
 625  	30.4985   	117.755371  
 626  	30.5474   	117.771111  
 627  	30.5963   	117.553215  
 628  	30.6452   	117.515007  
 629  	30.6940   	117.418457  
 630  	30.7429   	117.360107  
 631  	30.7918   	117.371338  
 632  	30.8407   	117.395988  
 633  	30.8895   	117.461182  
 634  	30.9384   	117.497070  
 635  	30.9873   	117.299438  
 636  	31.0362   	117.391479  
 637  	31.0850   	117.371338  
 638  	31.1339   	117.395988  
 639  	31.1828   	117.470093  
 640  	31.2317   	117.519531  
 641  	31.2805   	117.634163  
 642  	31.3294   	117.573479  
 643  	31.3783   	117.719482  
 644  	31.4272   	117.598145  
 645  	31.4761   	117.566772  
 646  	31.5249   	117.467896  
 647  	31.5738   	117.375862  
 648  	31.6227   	117.346550  
 649  	31.6716   	117.198372  
 650  	31.7204   	117.317375  
 651  	31.7693   	117.321899  
 652  	31.8182   	117.169189  
 653  	31.8671   	117.133179  
 654  	31.9159   	117.052368  
 655  	31.9648   	116.991699  
 656  	32.0137   	116.805298  
 657  	32.0626   	116.881714  
 658  	32.1114   	116.520020  
 659  	32.1603   	116.600945  
 660  	32.2092   	116.569458  
 661  	32.2581   	116.401001  
 662  	32.3069   	116.320190  
 663  	32.3558   	116.243767  
 664  	32.4047   	116.097786  
 665  	32.4536   	116.030396  
 666  	32.5024   	116.021362  
 667  	32.5513   	115.918083  
 668  	32.6002   	116.055054  
 669  	32.6491   	115.819206  
 670  	32.6979   	115.668816  
 671  	32.7468   	115.354370  
 672  	32.7957   	115.120728  
 673  	32.8446   	114.911865  
 674  	32.8935   	114.878174  
 675  	32.9423   	114.718620  
 676  	32.9912   	114.718620  
 677  	33.0401   	114.523315  
 678  	33.0890   	114.332397  
 679  	33.1378   	114.215576  
 680  	33.1867   	114.015633  
 681  	33.2356   	114.024666  
 682  	33.2845   	113.871948  
 683  	33.3333   	113.568726  
 684  	33.3822   	113.595581  
 685  	33.4311   	113.795525  
 686  	33.4800   	113.494507  
 687  	33.5288   	113.521484  
 688  	33.5777   	113.350830  
 689  	33.6266   	113.238518  
 690  	33.6755   	113.366570  
 691  	33.7243   	113.476563  
 692  	33.7732   	113.440674  
 693  	33.8221   	113.391235  
 694  	33.8710   	113.341797  
 695  	33.9198   	113.319328  
 696  	33.9687   	113.231812  
 697  	34.0176   	113.564209  
 698  	34.0665   	113.676506  
 699  	34.1153   	113.543945  
 700  	34.1642   	113.822510  
 701  	34.2131   	113.757332  
 702  	34.2620   	113.764038  
 703  	34.3109   	113.683228  
 704  	34.3597   	113.835930  
 705  	34.4086   	113.764038  
 706  	34.4575   	113.829224  
 707  	34.5064   	113.901123  
 708  	34.5552   	113.824699  
 709  	34.6041   	113.739380  
 710  	34.6530   	113.559692  
 711  	34.7019   	113.359734  
 712  	34.7507   	113.508049  
 713  	34.7996   	113.442871  
 714  	34.8485   	113.530518  
 715  	34.8974   	113.689941  
 716  	34.9462   	113.883171  
 717  	34.9951   	113.948242  
 718  	35.0440   	114.094231  
 719  	35.0929   	114.053825  
 720  	35.1417   	114.193123  
 721  	35.1906   	113.959473  
 722  	35.2395   	113.916870  
 723  	35.2884   	113.999878  
 724  	35.3372   	113.757332  
 725  	35.3861   	113.703484  
 726  	35.4350   	113.696648  
 727  	35.4839   	113.732666  
 728  	35.5327   	113.476563  
 729  	35.5816   	113.528191  
 730  	35.6305   	113.339592  
 731  	35.6794   	113.281120  
 732  	35.7283   	113.294678  
 733  	35.7771   	113.269890  
 734  	35.8260   	113.258667  
 735  	35.8749   	113.272217  
 736  	35.9238   	113.148674  
 737  	35.9726   	113.029655  
 738  	36.0215   	112.874641  
 739  	36.0704   	112.575920  
