
      	X(nS)     	Ch1(mV)      
 252  	12.2678   	101.821655  
 253  	12.3167   	101.866577  
 254  	12.3656   	101.945190  
 255  	12.4145   	101.918213  
 256  	12.4633   	101.711548  
 257  	12.5122   	101.495964  
 258  	12.5611   	101.293823  
 259  	12.6100   	101.210686  
 260  	12.6588   	101.381348  
 261  	12.7077   	101.392578  
 262  	12.7566   	101.601440  
 263  	12.8055   	101.502686  
 264  	12.8544   	101.790161  
 265  	12.9032   	101.906982  
 266  	12.9521   	102.127075  
 267  	13.0010   	102.145020  
 268  	13.0499   	102.129272  
 269  	13.0987   	101.909180  
 270  	13.1476   	101.880005  
 271  	13.1965   	101.751953  
 272  	13.2454   	101.641968  
 273  	13.2942   	101.486931  
 274  	13.3431   	101.451050  
 275  	13.3920   	101.325195  
 276  	13.4409   	101.109612  
 277  	13.4897   	100.997314  
 278  	13.5386   	100.950073  
 279  	13.5875   	100.842278  
 280  	13.6364   	100.741211  
 281  	13.6852   	100.619995  
 282  	13.7341   	100.426750  
 283  	13.7830   	100.240356  
 284  	13.8319   	100.022461  
 285  	13.8807   	99.768677   
 286  	13.9296   	99.559814   
 287  	13.9785   	99.523804   
 288  	14.0274   	99.530640   
 289  	14.0762   	99.290283   
 290  	14.1251   	99.290283   
 291  	14.1740   	99.047729   
 292  	14.2229   	99.011719   
 293  	14.2718   	98.863525   
 294  	14.3206   	98.969116   
 295  	14.3695   	98.935425   
 296  	14.4184   	98.679321   
 297  	14.4673   	98.686035   
 298  	14.5161   	98.423218   
 299  	14.5650   	98.418823   
 300  	14.6139   	98.048218   
 301  	14.6628   	97.886475   
 302  	14.7116   	97.841553   
 303  	14.7605   	97.504639   
 304  	14.8094   	97.540527   
 305  	14.8583   	97.515869   
 306  	14.9071   	97.497925   
 307  	14.9560   	97.493408   
 308  	15.0049   	97.641602   
 309  	15.0538   	97.747192   
 310  	15.1026   	97.938110   
 311  	15.1515   	97.794312   
 312  	15.2004   	97.854980   
 313  	15.2493   	97.922363   
 314  	15.2981   	98.034668   
 315  	15.3470   	98.164909   
 316  	15.3959   	97.971802   
 317  	15.4448   	97.933594   
 318  	15.4936   	97.911133   
 319  	15.5425   	97.924683   
 320  	15.5914   	97.785400   
 321  	15.6403   	97.630371   
 322  	15.6892   	97.628166   
 323  	15.7380   	97.735962   
 324  	15.7869   	97.731445   
 325  	15.8358   	97.926880   
 326  	15.8847   	98.144775   
 327  	15.9335   	98.398560   
 328  	15.9824   	98.459229   
 329  	16.0313   	98.474976   
 330  	16.0802   	98.481689   
 331  	16.1290   	98.324463   
 332  	16.1779   	98.265991   
 333  	16.2268   	98.346924   
 334  	16.2757   	98.218872   
 335  	16.3245   	97.998779   
 336  	16.3734   	98.016724   
 337  	16.4223   	97.942627   
 338  	16.4712   	98.021240   
 339  	16.5200   	98.160522   
 340  	16.5689   	98.250366   
 341  	16.6178   	98.025757   
 342  	16.6667   	97.704468   
 343  	16.7155   	97.623650   
 344  	16.7644   	97.473145   
 345  	16.8133   	97.322632   
 346  	16.8622   	97.338379   
 347  	16.9110   	97.426025   
 348  	16.9599   	97.479858   
 349  	17.0088   	97.347412   
 350  	17.0577   	97.408081   
