
      	X(nS)     	Ch1(mV)      
 472  	23.0205   	-10.503296  
 473  	23.0694   	-10.669495  
 474  	23.1183   	-10.752625  
 475  	23.1672   	-11.004150  
 476  	23.2160   	-11.168152  
 477  	23.2649   	-11.588135  
 478  	23.3138   	-11.882385  
 479  	23.3627   	-12.196838  
 480  	23.4115   	-12.765137  
 481  	23.4604   	-13.182861  
 482  	23.5093   	-13.677001  
 483  	23.5582   	-14.137451  
 484  	23.6070   	-14.490112  
 485  	23.6559   	-14.894409  
 486  	23.7048   	-15.357116  
 487  	23.7537   	-15.588441  
 488  	23.8025   	-15.923095  
 489  	23.8514   	-16.111816  
 490  	23.9003   	-16.446472  
 491  	23.9492   	-16.644104  
 492  	23.9980   	-16.967529  
 493  	24.0469   	-17.228088  
 494  	24.0958   	-17.421265  
 495  	24.1447   	-17.383057  
 496  	24.1935   	-17.567261  
 497  	24.2424   	-17.630127  
 498  	24.2913   	-17.677307  
 499  	24.3402   	-17.778381  
 500  	24.3891   	-17.796387  
 501  	24.4379   	-17.809814  
 502  	24.4868   	-18.054686  
 503  	24.5357   	-18.126526  
 504  	24.5846   	-18.140015  
 505  	24.6334   	-18.227600  
 506  	24.6823   	-18.438721  
 507  	24.7312   	-18.499390  
 508  	24.7801   	-18.351135  
 509  	24.8289   	-18.416260  
 510  	24.8778   	-18.254578  
 511  	24.9267   	-18.411804  
 512  	24.9756   	-18.728516  
 513  	25.0244   	-18.521851  
 514  	25.0733   	-18.766663  
 515  	25.1222   	-19.054199  
 516  	25.1711   	-19.202393  
 517  	25.2199   	-18.872253  
 518  	25.2688   	-18.622925  
 519  	25.3177   	-18.836304  
 520  	25.3666   	-18.753174  
 521  	25.4154   	-18.867737  
 522  	25.4643   	-18.726257  
 523  	25.5132   	-18.849792  
 524  	25.5621   	-19.123779  
 525  	25.6109   	-19.000244  
 526  	25.6598   	-18.966553  
 527  	25.7087   	-19.274292  
 528  	25.7576   	-19.281006  
 529  	25.8065   	-19.251831  
 530  	25.8553   	-19.191162  
 531  	25.9042   	-19.447266  
 532  	25.9531   	-19.496643  
 533  	26.0020   	-19.348389  
